category,disease,url
家庭醫學科,權威服從影響多大？心理師：烏俄戰爭、職場、校園處處可見。,https://gooddoctorweb.com/post/1293
家庭醫學科,眼皮跳不停？醫教４招改善。６情況速就醫，小心腫瘤壓迫！,https://gooddoctorweb.com/post/1289
家庭醫學科,抖腳如何改善？醫指關鍵。未必要改，且還有助健康！,https://gooddoctorweb.com/post/1285
家庭醫學科,嘴破、舌頭破怎麼辦？醫教加速癒合！３情況速就醫。,https://gooddoctorweb.com/post/1282
家庭醫學科,別憋尿小心傷腎臟！醫指常見後果。找出原因，有尿要上。,https://gooddoctorweb.com/post/1274
家庭醫學科,痘痘怎麼擠？頭頂的怎處理？醫指成功擠破２關鍵！,https://gooddoctorweb.com/post/1272
家庭醫學科,發現自己精神出軌怎麼辦？心理師３招解套：自我坦承是關鍵。,https://gooddoctorweb.com/post/1271
家庭醫學科,莫名皮膚癢小心毛毛蟲皮膚炎！醫：春夏季常見，沒碰到也會中。,https://gooddoctorweb.com/post/1270
家庭醫學科,修剪鼻毛別剪光、別用拔的！醫：有害健康，４觀念妥善修飾。,https://gooddoctorweb.com/post/1264
家庭醫學科,發霉易增罹癌風險，怎麼清潔？譚敦慈教２招除黴，日曬、擦拭都沒用。,https://gooddoctorweb.com/post/1263
家庭醫學科,分手、分開「分離焦慮」怎麼辦？心理師６招建立「自我概念」有效改善！,https://gooddoctorweb.com/post/1261
家庭醫學科,腳癢未必香港腳，留意不寧腿！糖友、缺鐵易出現，４招有助改善。,https://gooddoctorweb.com/post/1260
家庭醫學科,貧血怎麼辦？是什麼問題？醫：注意合併症狀小心癌症！,https://gooddoctorweb.com/post/1256
家庭醫學科,常見便秘５大原因及改善，醫：誤以為要每天大、錯用藥物也在其中！,https://gooddoctorweb.com/post/1236
家庭醫學科,藥放冰箱比較好？留著下次吃？醫：小心變質，注意保存重點！,https://gooddoctorweb.com/post/1233
家庭醫學科,懷孕４觀念防妊娠糖尿病，避免真的糖尿病、影響胎兒智力！,https://gooddoctorweb.com/post/1232
家庭醫學科,臉部關節痛？嘴巴張開更痛？醫教４招改善顳顎關節炎！,https://gooddoctorweb.com/post/1230
家庭醫學科,硬塊出現在手部、膝蓋、腳踝？醫：常見為腱鞘巨細胞瘤，盡早就醫！,https://gooddoctorweb.com/post/1228
家庭醫學科,身體出現硬塊、腫塊是什麼？醫指常見３可能，４情況早就醫！,https://gooddoctorweb.com/post/1227
家庭醫學科,挑鞋不是越舒服越好！５觀念更助足健康、防足底筋膜炎。,https://gooddoctorweb.com/post/1218
家庭醫學科,屁股痘痘別亂擠！醫：和臉上的不一樣，６招助改善。,https://gooddoctorweb.com/post/1210
家庭醫學科,總是覺得累、疲倦、睡不飽？護理師教３面向改善「慢性疲勞」！,https://gooddoctorweb.com/post/1206
家庭醫學科,餐具材質影響身體健康！塑膠、木質、陶瓷哪個好？毒物專家解說。,https://gooddoctorweb.com/post/1204
家庭醫學科,青光眼、白內障、黃斑部病變，防３大眼疾，醫：40歲起務必定期檢查。,https://gooddoctorweb.com/post/1197
家庭醫學科,手指、腳趾黑點是病毒疣作祟？醫指常見症狀，盡早檢查慎防皮膚癌！,https://gooddoctorweb.com/post/1192
家庭醫學科,什麼是青光眼？會失明嗎？醫：致盲第２名，妥善治療保養可避免！,https://gooddoctorweb.com/post/1190
家庭醫學科,為什麼會抽筋？該怎麼辦？醫解６原因，４招解除、４招預防！,https://gooddoctorweb.com/post/1189
家庭醫學科,什麼是「煤氣燈操控」？專家詳解３關鍵：自我懷疑要小心！,https://gooddoctorweb.com/post/1183
家庭醫學科,為什麼常腹瀉、拉肚子？醫：６情況早檢查，未必是腸胃問題。,https://gooddoctorweb.com/post/1179
家庭醫學科,感情、婚姻不順怎麼辦？如何好聚或好散？心理師道破關鍵！,https://gooddoctorweb.com/post/1176
家庭醫學科,白內障普及，60歲達８成！該怎麼辦？術後如何保養？眼醫詳解！,https://gooddoctorweb.com/post/1172
家庭醫學科,貓毛過敏、對貓過敏怎麼辦？醫教４招逆轉：或許過敏關鍵不是貓！,https://gooddoctorweb.com/post/1166
家庭醫學科,避免洗腎吃淡一點就好？醫指３重點更有助防範！,https://gooddoctorweb.com/post/1163
家庭醫學科,隱形眼鏡常見ＮＧ行為！醫：別亂戴，曾有人換過三次角膜。,https://gooddoctorweb.com/post/1162
家庭醫學科,別讓牙刷、漱口杯像馬桶刷、座槽！招名威４建議：每天洗，一個月就得換！,https://gooddoctorweb.com/post/1158
家庭醫學科,另一伴是恐怖情人嗎？該怎麼辦？心理師教觀察２重點！,https://gooddoctorweb.com/post/1149
家庭醫學科,懷孕可以做愛嗎？要注意什麼？醫：一般可以，４種情況絕對避免！,https://gooddoctorweb.com/post/1148
家庭醫學科,常疲倦、憂鬱、硬不起來？男性更年期易忽略，一張圖自我檢測！,https://gooddoctorweb.com/post/1144
家庭醫學科,蕁麻疹怎麼辦？吃什麼都過敏？醫：恐怕另有原因，２招有助止癢！,https://gooddoctorweb.com/post/1141
家庭醫學科,天冷慎防跌倒骨折！醫教４招：防骨鬆飲食不能只喝牛奶。,https://gooddoctorweb.com/post/1137
家庭醫學科,自律神經失調怎麼辦？醫教６招改善，留意有無疾病可能！,https://gooddoctorweb.com/post/1135
家庭醫學科,獨立、單身也要留意心理健康！醫教６招防「獨活症候群」！,https://gooddoctorweb.com/post/1133
家庭醫學科,頭皮屑、頭皮癢怎麼辦？醫教４觀念，沒事千萬別多洗頭！,https://gooddoctorweb.com/post/1121
家庭醫學科,冬季癢別亂沖水！他痛到開不了口。醫教４招助改善，常見ＮＧ別再犯！,https://gooddoctorweb.com/post/1118
家庭醫學科,夜間盜汗怎麼辦？醫教5觀察，發燒、體重減輕速就醫！,https://gooddoctorweb.com/post/1112
家庭醫學科,小心香水、精油中的健康地雷！醫：挑選留意４重點，香氣太久要注意！,https://gooddoctorweb.com/post/1110
家庭醫學科,不明變瘦、體重下降盡早檢查！醫：５人就有１人和癌症有關。,https://gooddoctorweb.com/post/1106
家庭醫學科,毛巾沒洗如同用馬桶擦身體！專家指３地雷，常過敏、私密處感染留意,https://gooddoctorweb.com/post/1103
家庭醫學科,是健忘還是失智症前兆？醫指「病視感」是重要關鍵！,https://gooddoctorweb.com/post/1094
家庭醫學科,一直洗手是強迫症嗎？該怎麼辦？楊聰財６招終止惡性循環！,https://gooddoctorweb.com/post/1093
家庭醫學科,陽痿６大前兆！醫：尿不乾淨、角度改變都要小心！,https://gooddoctorweb.com/post/1091
家庭醫學科,愛咬冰塊是健康出問題？醫：身體可能正尋求釋放管道！,https://gooddoctorweb.com/post/1089
家庭醫學科,上廁所別滑手機！醫：恐比馬桶髒10倍，有洗手也一樣。,https://gooddoctorweb.com/post/1082
家庭醫學科,頭痛該怎麼辦？要就醫嗎？位置、症狀、原因一張圖看懂！,https://gooddoctorweb.com/post/1081
家庭醫學科,指甲瘀青怎麼辦？醫教４招改善　面積超過一半盡早檢查！,https://gooddoctorweb.com/post/1077
家庭醫學科,如何避免疤痕？如何去疤？醫：照護在初期就很重要！,https://gooddoctorweb.com/post/1075
家庭醫學科,牙齦出血是牙周病？口腔癌？醫指常見６原因，相關症狀盡早檢查！,https://gooddoctorweb.com/post/1071
家庭醫學科,夜咳、咳嗽咳不停怎麼辦？醫教４招改善，超過２週盡早檢查。,https://gooddoctorweb.com/post/1070
家庭醫學科,鼻塞是過敏？鼻竇炎？鼻咽癌？醫：單側鼻塞兩周盡早就醫！,https://gooddoctorweb.com/post/1065
家庭醫學科,頭暈４類型一張圖了解！醫：成因各不同，３情況盡早就醫！,https://gooddoctorweb.com/post/1064
家庭醫學科,為什麼會腰痛？一張圖看懂！醫：６情況早就醫，七成易復發。,https://gooddoctorweb.com/post/1063
家庭醫學科,掉髮怎麼辦？３型態各不同！醫：９成有解，盡早救醫別亂來。,https://gooddoctorweb.com/post/1062
家庭醫學科,耳鳴怎麼辦？醫教３招助改善！單側等４情況速就醫。,https://gooddoctorweb.com/post/1060
家庭醫學科,瘦體素控制佳助減重、防三高！　醫指２關鍵：並非越多越好。,https://gooddoctorweb.com/post/1052
家庭醫學科,遇到情緒勒索該怎麼辦？專家：４種人易中招，３步驟助解套！,https://gooddoctorweb.com/post/1037
家庭醫學科,關係中自卑？難過？離不開？如何脫離「黑暗PUA」養、套、殺？,https://gooddoctorweb.com/post/1031
家庭醫學科,長繭、雞眼消不掉？醫指２關鍵輕鬆根除，有黑點要小心！,https://gooddoctorweb.com/post/1030
家庭醫學科,常常關節痛是什麼問題？３大關節炎症狀、休養、治療一次解析！,https://gooddoctorweb.com/post/1029
家庭醫學科,兩側關節一起痛等３症狀速就醫！醫：類風濕性關節炎嚴重恐引心肌炎。,https://gooddoctorweb.com/post/1028
家庭醫學科,睡眠有助降低阿茲海默症？每天睡滿7小時增強記憶力！,https://gooddoctorweb.com/post/1024
家庭醫學科,沒吃海鮮也會痛風？醫指常見５地雷，手搖飲也在其中！,https://gooddoctorweb.com/post/1023
家庭醫學科,常關節疼痛或喀喀響？醫：３症狀留意退化性關節炎找上門！,https://gooddoctorweb.com/post/1022
家庭醫學科,發燒休養要注意什麼？醫：別躺冰枕、冰敷，３情況速就醫！,https://gooddoctorweb.com/post/1018
家庭醫學科,褪黑激素助眠、防癌、防骨鬆　醫：睡前別滑手機等４招有助分泌！,https://gooddoctorweb.com/post/1015
家庭醫學科,灰指甲、香港腳好不了？洪暐傑醫師指２關鍵並改善！,https://gooddoctorweb.com/post/1007
家庭醫學科,常翻白眼小心視網膜剝離！醫：不明閃光等４症狀速就醫防失明。,https://gooddoctorweb.com/post/1004
家庭醫學科,嘴唇乾裂擦護唇膏也沒用？醫：未必是缺水，２情況盡早檢查。,https://gooddoctorweb.com/post/1003
家庭醫學科,指甲出現條紋、白斑？營養師指常見５情況從飲食作改善！,https://gooddoctorweb.com/post/1002
家庭醫學科,瘀青要熱敷還是冰敷？敷蛋有用？醫教２招加速恢復，４情況速就醫。,https://gooddoctorweb.com/post/999
家庭醫學科,老覺得累、睡不飽？醫：４情況留意慢性疲勞防癌症上身！,https://gooddoctorweb.com/post/994
家庭醫學科,胃痛別亂吃止痛藥！醫教４招助改善，５情況速就醫。,https://gooddoctorweb.com/post/993
家庭醫學科,眼痛前中後代表什麼？如何改善？眼醫詳解：３情況速就醫！,https://gooddoctorweb.com/post/985
家庭醫學科,流鼻血別抬頭，４ＮＧ別再犯！醫教正確止血，常流同側小心鼻咽癌！,https://gooddoctorweb.com/post/982
家庭醫學科,鬼壓床３招解除！醫指關鍵：這６族群最容易被壓。,https://gooddoctorweb.com/post/980
家庭醫學科,保健食品、營養品怎麼挑？藥師教４大原則守護健康不踩雷！,https://gooddoctorweb.com/post/970
家庭醫學科,不孕、難孕、無法懷孕？醫指原因，男上女下等６招有助受孕！,https://gooddoctorweb.com/post/962
家庭醫學科,貧血別亂補，婦亂補鐵成肝硬化！醫教正確改善３觀念。,https://gooddoctorweb.com/post/949
家庭醫學科,吃鈣片、喝大骨湯助骨折復原？骨折怎麼吃才對？醫教飲食正確觀念,https://gooddoctorweb.com/post/946
家庭醫學科,牙齦腫脹怎麼辦？６招有助改善！醫：超過３天、出血、化膿盡早就醫！,https://gooddoctorweb.com/post/935
家庭醫學科,血鉀過高會致命？高血鉀症是什麼？醫：心血管疾病更應注意！,https://gooddoctorweb.com/post/929
家庭醫學科,耳機不清潔小心「香港耳」！醫：常耳癢注意，問題恐怕不在耳垢。,https://gooddoctorweb.com/post/928
家庭醫學科,天天吃進塑膠微粒恐傷腦？醫教３招排出體外避免傷身！,https://gooddoctorweb.com/post/922
家庭醫學科,夏季皮膚癢、燒襠怎麼辦？皮膚科醫師推１法寶超止癢！,https://gooddoctorweb.com/post/921
家庭醫學科,講話常忘詞？８症狀小心腦退化！醫：高壓、慢性病等族群要注意。,https://gooddoctorweb.com/post/919
家庭醫學科,無法坦率接受讚美、面對成功。醫教６招克服冒牌者症候群免於過勞！,https://gooddoctorweb.com/post/885
家庭醫學科,肌少症影響廣，久坐少動要注意！醫：易三高、骨鬆、退化性關節炎！,https://gooddoctorweb.com/post/881
家庭醫學科,指甲倒刺拔掉、咬掉易成甲溝炎！醫教２步驟輕鬆清除，也要留意缺鐵！,https://gooddoctorweb.com/post/880
家庭醫學科,舌苔怎麼刷？如何看舌苔健康？西醫詳解：２罹癌警訊速就醫！,https://gooddoctorweb.com/post/861
家庭醫學科,水腫非水喝多，恐是心肝腎警訊！醫教４招防水腫，盡早檢查為上策！,https://gooddoctorweb.com/post/828
家庭醫學科,3大穿鞋問題，醫：別老穿同一雙！對鞋、腳、身體傷害都不小。,https://gooddoctorweb.com/post/819
家庭醫學科,微波食物安全嗎？會不會致癌？毒理教授：比起輻射更要小心４風險,https://gooddoctorweb.com/post/817
家庭醫學科,吃糖、手搖飲如慢性中毒？毒理教授：老化、罹癌、失智風險升高,https://gooddoctorweb.com/post/810
家庭醫學科,眼睛出現血絲別輕忽！醫：留意４大症狀小心腦瘤、青光眼,https://gooddoctorweb.com/post/804
家庭醫學科,一天沒喝咖啡鬱悶又易怒？當心咖啡因過量心律不整,https://gooddoctorweb.com/post/797
家庭醫學科,手指吃蘿蔔乾是什麼？手指挫傷勿搓揉！醫教PRICE自救,https://gooddoctorweb.com/post/795
家庭醫學科,水喝太少小心血栓！醫：易中風、心肌梗塞，別渴了才喝水！,https://gooddoctorweb.com/post/792
家庭醫學科,乾眼症別亂點藥水！醫：留意４級症狀避免潰瘍、失明！,https://gooddoctorweb.com/post/787
家庭醫學科,狐臭是夏天的困擾？原來多汗症要治療？醫：留意繼發性病變可能,https://gooddoctorweb.com/post/784
家庭醫學科,乾旱限水也不能讓身體缺水！醫：喝太少恐增腎衰竭風險,https://gooddoctorweb.com/post/780
家庭醫學科,忘記吃藥趕快補吃？６大用藥ＮＧ行為別再犯！,https://gooddoctorweb.com/post/765
家庭醫學科,藥罐乾燥劑、棉花開罐就要丟！４觀念正確保存藥物。,https://gooddoctorweb.com/post/764
家庭醫學科,穿鞋也會痛原來是拇趾外翻？骨科專家教兩條線自我檢測,https://gooddoctorweb.com/post/762
家庭醫學科,胸痛是胃食道逆流造成？可能與哪些疾病有關？醫師教5種常見原因,https://gooddoctorweb.com/post/761
家庭醫學科,捲入創傷事件後「難察覺的傷」　如何幫助自己及他人？,https://gooddoctorweb.com/post/745
家庭醫學科,含糖飲料手搖飲喝多罹癌？研究：最高增63％死亡風險！醫師：代糖也母湯,https://gooddoctorweb.com/post/732
家庭醫學科,挖耳屎不健康又危險？醫：它能抑菌、抗菌，真要挖留意６重點。,https://gooddoctorweb.com/post/726
家庭醫學科,魚油吃錯等於吃回鍋油？濃度不夠多吃幾顆就好？專家教挑選2關鍵,https://gooddoctorweb.com/post/725
家庭醫學科,淡菸、電子菸、雪茄較健康？一張圖看懂各菸品差異,https://gooddoctorweb.com/post/724
家庭醫學科,錢包比馬桶髒！避免細菌感染，別和這３種東西放一起。,https://gooddoctorweb.com/post/719
家庭醫學科,從７種尿液看健康，顏色變化、泡泡多、有螞蟻一次詳解！,https://gooddoctorweb.com/post/711
家庭醫學科,出遊、掃墓６招防毒蛇　被咬傷牢記「記、脫、包、低、送」！,https://gooddoctorweb.com/post/707
家庭醫學科,看到蟲別亂打，小心被報復！隱翅蟲易皮膚爛，醫教３情境應對。,https://gooddoctorweb.com/post/706
家庭醫學科,黏在馬桶上？四分之一成人有排便困難　出現3種「病態便秘」快就醫,https://gooddoctorweb.com/post/705
家庭醫學科,從７種大便看健康狀況　醫：４種情況應盡早檢查。,https://gooddoctorweb.com/post/703
家庭醫學科,飛蚊症出現５症狀速就醫　嚴重恐失明，糖友更要小心！,https://gooddoctorweb.com/post/702
家庭醫學科,眼痠、脹是高眼壓？青光眼？６招防範！慢性病、近視500度注意。,https://gooddoctorweb.com/post/701
家庭醫學科,台灣人「地表最不適合喝酒」！酒癮戒不掉可能是維他命B群不足？,https://gooddoctorweb.com/post/700
家庭醫學科,沉思者排便法助改善便秘，醫教簡單６招順暢通行！,https://gooddoctorweb.com/post/695
家庭醫學科,不只葡萄柚！血脂藥勿與這些食物一起吃！劇烈運動也母湯,https://gooddoctorweb.com/post/693
家庭醫學科,７招遠離漏尿、泌尿感染困擾　預防私密老化小技巧,https://gooddoctorweb.com/post/691
家庭醫學科,愛買東西也是精神疾病？醫教３招改善強迫性購物症！,https://gooddoctorweb.com/post/690
家庭醫學科,常常莫名過敏、皮膚癢？２招找出原因別單靠類固醇,https://gooddoctorweb.com/post/688
家庭醫學科,含糖飲料傷身、傷心又傷腦？毒物專家：過量恐降智力、記憶力。,https://gooddoctorweb.com/post/683
家庭醫學科,醫教4方法改善陰道乾澀　避免偏方發炎感染,https://gooddoctorweb.com/post/681
家庭醫學科,你每天都在吃塑膠微粒？茶包、食鹽竟都有！醫師憂：恐滲入淋巴循環或大腦,https://gooddoctorweb.com/post/680
家庭醫學科,胸悶、痛、喘小心「氣胸」恐害命　醫指２族群男性更要注意,https://gooddoctorweb.com/post/677
家庭醫學科,常打飽嗝、放屁留意合併症狀　醫：可能為腸胃道疾病,https://gooddoctorweb.com/post/672
家庭醫學科,嘴巴呼吸易生病、口臭、牙亂，醫指背後成因４招助改善,https://gooddoctorweb.com/post/670
家庭醫學科,不停打嗝4招改善　醫：持續太久恐為疾病警訊！,https://gooddoctorweb.com/post/668
家庭醫學科,6招改善憂鬱症，楊聰財：9大症狀超過兩週盡早治療。,https://gooddoctorweb.com/post/665
家庭醫學科,不要再說「別想太多」，楊聰財：４不５要陪伴憂鬱症患者！,https://gooddoctorweb.com/post/664
家庭醫學科,反覆眼痛竟是睫毛倒插　醫指常見症狀：長期恐視力模糊,https://gooddoctorweb.com/post/654
家庭醫學科,打呼易增中風、心肌梗塞風險！醫教側睡等６招助改善,https://gooddoctorweb.com/post/651
家庭醫學科,冬季癢非冬天限定，醫教５招改善冬季乾癢、冬季濕疹！,https://gooddoctorweb.com/post/646
家庭醫學科,雞蛋、蛋清真能治療燒燙傷？常見救急撇步一次詳解！,https://gooddoctorweb.com/post/642
家庭醫學科,你的失智症機率有多高？一招讓老年癡呆風險少4倍,https://gooddoctorweb.com/post/640
家庭醫學科,過年大掃除必備攻略！譚敦慈：掌握順序省時又省力！,https://gooddoctorweb.com/post/639
家庭醫學科,月經沒來、經血量異常？曾郁文：月經異常３個月、停經後出血速就醫！,https://gooddoctorweb.com/post/635
家庭醫學科,不想中風就吃魚油？挑選魚油有玄機！營養師：勿與抗凝血劑同吃,https://gooddoctorweb.com/post/634
家庭醫學科,吃年菜要注意！長年菜含維生素K　過量影響抗凝血劑效果,https://gooddoctorweb.com/post/631
家庭醫學科,睡前老是腳麻、腳麻有蟲在爬？當心不寧腿症候群作怪,https://gooddoctorweb.com/post/630
家庭醫學科,胃食道逆流長期恐發炎　睡覺面朝左等3招有助改善！,https://gooddoctorweb.com/post/619
家庭醫學科,【名家專欄】楊聰財醫師／不讓悲傷往事牽著鼻子走，３步逆轉反芻式思考！,https://gooddoctorweb.com/post/618
家庭醫學科,泡溫泉小心低血壓暈倒！慢性病人溫差大恐中風，看懂泡湯6大地雷,https://gooddoctorweb.com/post/609
家庭醫學科,眼睛常有異物感，是乾眼症還是睫毛倒插？沒治對角膜病變恐失明,https://gooddoctorweb.com/post/602
家庭醫學科,天冷低溫是心血管疾病旺季！泡溫泉勿過久、少吃高油脂食物,https://gooddoctorweb.com/post/587
家庭醫學科,抬頭、翻身突然暈眩　耳石脫落症相關症狀盡早就醫,https://gooddoctorweb.com/post/566
家庭醫學科,【名家專欄】招名威教授／圍爐留意一氧化碳中毒 毒物專家：頭暈等輕症，提高警覺速迴避！,https://gooddoctorweb.com/post/565
家庭醫學科,手抖是疾病的警訊？醫：通常無傷大雅，4大情況盡早就醫,https://gooddoctorweb.com/post/549
家庭醫學科,遭蜂咬傷可塗尿救急？毒物專家：可以，後續注意傷口盡早就醫,https://gooddoctorweb.com/post/542
家庭醫學科,房間整潔間接影響健康　毒物專家：發霉有致癌風險，塵螨影響呼吸道,https://gooddoctorweb.com/post/541
家庭醫學科,是收藏、節儉還是囤物症？醫指３大指標。改善從設定時間做起！,https://gooddoctorweb.com/post/540
家庭醫學科,【名家專欄】盧泰潤醫師／喝咖啡會骨鬆？胃食道逆流？一張圖看懂咖啡常見迷思！,https://gooddoctorweb.com/post/531
家庭醫學科,同款洗髮精用太久，當心毛囊萎縮易禿頭？醫籲挑對成份不必每天洗,https://gooddoctorweb.com/post/529
家庭醫學科,筋膜槍有用嗎？哪些部位不能按？復健名醫：適當運動才能擺脫肩頸痠痛,https://gooddoctorweb.com/post/528
家庭醫學科,膝蓋痛、卡卡、喀喀響？醫教簡單一個動作有助改善,https://gooddoctorweb.com/post/526
家庭醫學科,年輕化！未40歲勃起障礙增3倍　男性當心併發心血管疾病,https://gooddoctorweb.com/post/516
家庭醫學科,防範筷子４大健康地雷　專家：留意發霉避免吃下致癌物,https://gooddoctorweb.com/post/515
家庭醫學科,防範塵螨引過敏、氣喘　毒物專家６招：枕頭要用熱水洗,https://gooddoctorweb.com/post/500
家庭醫學科,避免隔夜菜長細菌引中毒　營養師：食物溫熱時就該冷藏,https://gooddoctorweb.com/post/495
家庭醫學科,不只有苦絲瓜會葫蘆素中毒　毒物專家：花椰菜等食物不明苦味要小心,https://gooddoctorweb.com/post/484
家庭醫學科,蹲下站起來就頭暈？醫指常見姿勢性昏厥６大族群,https://gooddoctorweb.com/post/467
家庭醫學科,站起來就頭暈？醫指昏厥４大類型，合併胸痛等盡早檢查,https://gooddoctorweb.com/post/466
家庭醫學科,亞洲人雙下巴比例高　瘦V臉可以不開刀？醫：冷凍減脂逆轉臉下垂,https://gooddoctorweb.com/post/465
家庭醫學科,吃柚避免藥物交互作用　藥師：留意４原則，最少間隔２小時,https://gooddoctorweb.com/post/459
家庭醫學科,傷口再小也不能輕忽　正確傷口處理，一張圖看懂蜂窩性組織炎、破傷風,https://gooddoctorweb.com/post/429
家庭醫學科,痘痘不斷復活原來是粉瘤　兩者差在哪？如何根治？一張圖秒懂,https://gooddoctorweb.com/post/428
家庭醫學科,脖子、腋下的小肉芽是什麼？是腫瘤嗎？要如何消除？,https://gooddoctorweb.com/post/427
家庭醫學科,如何避免鬼壓床？醫指４種人易中招，５種方式有助改善,https://gooddoctorweb.com/post/403
家庭醫學科,胃食道逆流易釀食道癌？醫教「睡覺朝左」等６招助改善,https://gooddoctorweb.com/post/401
家庭醫學科,宿便、痘痘、皮膚癢是毒積太多？醫指４大毒素問題，４招在家自己改善。,https://gooddoctorweb.com/post/341
家庭醫學科,夏季易缺水釀尿道結石。醫教簡單喝水公式，6大族群更要注意,https://gooddoctorweb.com/post/335
家庭醫學科,夏季避免腸道感染５大重點。自己煮、外食族、外送族都要注意,https://gooddoctorweb.com/post/334
家庭醫學科,夏天也會中風、心肌梗塞？醫：４大族群要注意，出現這些情況速就醫,https://gooddoctorweb.com/post/333
家庭醫學科,中暑了怎麼辦？敷冰塊就好？醫指６大風險族群，出現這些情況速就醫,https://gooddoctorweb.com/post/332
家庭醫學科,癌症如同身體慢性發炎？醫指３關鍵避免身體變成「易癌體質」,https://gooddoctorweb.com/post/329
家庭醫學科,指甲內捲、嵌甲怎麼辦？醫指常見NG穿鞋、修剪指甲方式別再犯,https://gooddoctorweb.com/post/322
家庭醫學科,夏天避免痘痘爆增，醫：別太常洗臉，5招保養臉部不踩雷。,https://gooddoctorweb.com/post/318
家庭醫學科,月經沒來怎麼辦？醫：28天正負7天算正常，這些情況速就醫。,https://gooddoctorweb.com/post/317
家庭醫學科,一張圖看懂腹痛位置及原因，醫：出現這些情況盡快急診就醫！,https://gooddoctorweb.com/post/316
家庭醫學科,常常頭痛怎麼辦？你不知道的「頭痛日誌」等方式有助改善。,https://gooddoctorweb.com/post/311
家庭醫學科,白帶有點多是正常的嗎？醫指各狀態對應問題，超過１週速就醫,https://gooddoctorweb.com/post/310
家庭醫學科,武肺期間生病該不該去醫院？醫指２情況一定要去，回家後做好３件事。,https://gooddoctorweb.com/post/306
家庭醫學科,光觸媒加紫外線消毒殺菌　攜帶式口罩殺菌包防疫更有力,https://gooddoctorweb.com/post/304
家庭醫學科,武肺重症者普遍維生素Ｄ缺乏？專家：為免疫細胞重要營養，３招可攝取,https://gooddoctorweb.com/post/302
家庭醫學科,CPR「叫叫壓電」怕忘記？醫推急救APP，AED地圖、急救電話、流程全都有,https://gooddoctorweb.com/post/301
家庭醫學科,【免疫力小測試】營養師出招，簡單是非題測你的免疫力夠不夠,https://gooddoctorweb.com/post/297
家庭醫學科,胸悶胸痛該怎麼辦？醫：３重點判斷是否需盡速就醫,https://gooddoctorweb.com/post/293
家庭醫學科,勃起功能障礙，增加51%死亡風險？蔡德甫醫師：良好作息、適當運動有助改善,https://gooddoctorweb.com/post/289
家庭醫學科,幾歲算高齡產婦？有什麼風險？醫：注意５大檢查、胎動、生活、飲食免擔心,https://gooddoctorweb.com/post/285
家庭醫學科,乳房出現腫塊.硬塊是乳癌嗎？醫：多數女性都會有，不可輕忽，６招助改善,https://gooddoctorweb.com/post/282
家庭醫學科,懷孕期間好厭世？婦醫教６招趕走憂鬱情緒祝好孕,https://gooddoctorweb.com/post/272
家庭醫學科,酒精噴這邊！營養師提醒家中藏毒細節：門把、鑰匙、現金、外出衣物易躲病毒,https://gooddoctorweb.com/post/265
家庭醫學科,睡醒老是肩膀僵硬、腰酸背痛？醫教簡單３撇步有助改善睡眠。,https://gooddoctorweb.com/post/255
家庭醫學科,失智症有辦法早期發現？出現這些症狀要留意，改善６招憶起來,https://gooddoctorweb.com/post/254
家庭醫學科,產後憂鬱程度大不同，不分男女都會發生？陳欣湄醫師教6招改善，「82法則」放輕鬆,https://gooddoctorweb.com/post/253
家庭醫學科,牙周病易骨鬆、心臟病、中風？醫：機率較高，刷牙方式很重要。,https://gooddoctorweb.com/post/244
家庭醫學科,口罩套有用嗎？醫：正確使用確實能延長口罩壽命。,https://gooddoctorweb.com/post/237
家庭醫學科,都有刷牙為什麼還是有口臭？李龍騰院長：原因未必出自於口腔。,https://gooddoctorweb.com/post/224
家庭醫學科,熬夜會傷害肝臟、爆肝？何松穎醫師：這些真正原因才更需注意,https://gooddoctorweb.com/post/216
家庭醫學科,平時打掃如何避免揚起灰塵？毒物專家譚敦慈：牢記「乾濕乾」原則。,https://gooddoctorweb.com/post/215
家庭醫學科,吃營養品助抗流感武漢肺炎？馬尚榮藥師：免疫力不是越強越好,https://gooddoctorweb.com/post/213
家庭醫學科,天冷、溫差大易中風、心肌梗塞，何松穎醫師教防範及保命,https://gooddoctorweb.com/post/209
家庭醫學科,併發症不只肺炎，流感威脅知多少？抗病毒藥有副作用？醫師也在用的抗毒4招公開,https://gooddoctorweb.com/post/204
家庭醫學科,香港腳塗小護士有用？常見９招王威傑院長一次解析,https://gooddoctorweb.com/post/197
家庭醫學科,防空汙、PM2.5口罩怎麼戴？醫：不只傷呼吸道還傷腦、心血管，沒戴對、沒戴好都是做白工。,https://gooddoctorweb.com/post/179
家庭醫學科,青春期已過還一直長痘痘？醫解析常見位置、成因、改善方式，長在私密部位盡早就醫。,https://gooddoctorweb.com/post/172
家庭醫學科,已得流感、感冒還能施打疫苗？病例持續攀升，醫教５招養好抵抗力保健康。,https://gooddoctorweb.com/post/166
家庭醫學科,睡不好傷大腦記憶差？睡得多不如睡得好，簡單方法幫助深度睡眠,https://gooddoctorweb.com/post/147
家庭醫學科,食材別直接丟冷凍，專家：容易凍壞、發臭，簡單３步驟保新鮮,https://gooddoctorweb.com/post/146
家庭醫學科,排便之計在於晨，掌握人體排便機制、黃金時段，中醫２招助改善便秘。,https://gooddoctorweb.com/post/143
家庭醫學科,７招改善經痛　超過７天不適速檢查，防範婦科疾病。,https://gooddoctorweb.com/post/142
